obs	caseno	begin	end	event	backlog	agenda	qmv	qmvpostsea	qmvpostteu	coop	codec	eu9	eu10	eu12	eu15	thatcher
2740	1454	0	546	1	171	0	0	0	1	1	0	0	0	0	1	0
2741	1455	0	182	1	171	0	0	0	1	0	0	0	0	0	1	0
2742	1456	0	761	1	171	0	0	0	1	0	1	0	0	0	1	0
2743	1457	0	1654	0	171	0	0	0	1	0	0	0	0	0	1	0
2744	1458	0	109	1	171	0	0	0	1	0	0	0	0	0	1	0
2745	1459	0	139	1	171	0	0	0	1	0	0	0	0	0	1	0
2746	1460	0	737	1	171	0	0	0	1	0	0	0	0	0	1	0
2747	1461	0	548	1	171	0	0	0	1	1	0	0	0	0	1	0
2748	1462	0	950	1	171	1	0	0	1	0	1	0	0	0	1	0
2749	1463	0	1619	0	171	0	0	0	1	0	1	0	0	0	1	0
2750	1464	0	1619	0	171	0	0	0	0	0	0	0	0	0	1	0
2751	1465	0	1619	0	171	0	0	0	0	0	0	0	0	0	1	0
2752	1466	0	1614	0	171	0	0	0	1	0	1	0	0	0	1	0
2753	1467	0	712	1	171	0	0	0	1	0	1	0	0	0	1	0
2754	1468	0	1382	0	171	0	0	0	1	1	0	0	0	0	1	0
2755	1468	1382	1612	0	171	0	0	0	1	0	1	0	0	0	1	0
2756	1469	0	873	1	171	0	0	0	1	0	1	0	0	0	1	0
2757	1470	0	832	1	171	0	0	0	1	0	1	0	0	0	1	0
2758	1471	0	469	1	171	0	0	0	1	1	0	0	0	0	1	0
2759	1472	0	653	1	171	1	0	0	1	1	0	0	0	0	1	0
2760	1473	0	186	1	171	0	0	0	1	0	0	0	0	0	1	0
2761	1474	0	1321	0	171	1	0	0	1	1	0	0	0	0	1	0
2762	1474	1321	1551	0	171	1	0	0	1	0	1	0	0	0	1	0
2763	1475	0	1319	0	171	0	0	0	1	1	0	0	0	0	1	0
2764	1475	1319	1549	0	171	0	0	0	1	0	1	0	0	0	1	0
2765	1476	0	232	1	171	0	0	0	1	0	0	0	0	0	1	0
2766	1477	0	232	1	171	0	0	0	0	0	0	0	0	0	1	0
2767	1478	0	50	1	171	0	0	0	1	0	0	0	0	0	1	0
2768	1479	0	1119	1	171	0	0	0	1	0	1	0	0	0	1	0
2769	1480	0	428	1	171	0	0	0	1	0	1	0	0	0	1	0
2770	1481	0	487	1	171	0	0	0	1	0	1	0	0	0	1	0
2771	1482	0	60	1	171	0	0	0	1	0	0	0	0	0	1	0
2772	1483	0	547	1	171	0	0	0	1	0	0	0	0	0	1	0
2773	1484	0	134	1	171	0	0	0	1	0	0	0	0	0	1	0
2774	1485	0	1269	0	171	0	0	0	1	0	0	0	0	0	1	0
2775	1485	1269	1467	1	171	0	0	0	1	0	1	0	0	0	1	0
2776	1486	0	1269	0	171	0	0	0	1	0	0	0	0	0	1	0
2777	1486	1269	1467	1	171	0	0	0	1	0	1	0	0	0	1	0
2778	1487	0	513	1	171	0	0	0	1	0	1	0	0	0	1	0
2779	1488	0	692	1	171	0	0	0	1	0	1	0	0	0	1	0
2780	1489	0	291	1	171	0	0	0	1	0	1	0	0	0	1	0
2781	1490	0	127	1	171	0	0	0	1	0	0	0	0	0	1	0
2782	1491	0	105	1	171	0	0	0	1	0	0	0	0	0	1	0
2783	1492	0	799	1	171	0	0	0	1	0	1	0	0	0	1	0
2784	1493	0	1055	1	171	0	0	0	1	1	0	0	0	0	1	0
2785	1494	0	1233	1	171	0	0	0	1	0	0	0	0	0	1	0
2786	1495	0	1472	0	171	0	0	0	1	0	0	0	0	0	1	0
2787	1496	0	1107	0	171	0	0	0	1	0	0	0	0	0	1	0
2788	1497	0	270	1	171	0	0	0	1	0	1	0	0	0	1	0
2789	1498	0	1467	0	171	0	0	0	1	0	0	0	0	0	1	0
2790	1499	0	1467	0	171	0	0	0	1	0	0	0	0	0	1	0
2791	1500	0	1467	0	171	0	0	0	1	0	0	0	0	0	1	0
2792	1501	0	1467	0	171	0	0	0	1	0	0	0	0	0	1	0
2793	1502	0	1467	0	171	0	0	0	1	0	0	0	0	0	1	0
2794	1503	0	1467	0	171	0	0	0	1	0	0	0	0	0	1	0
2795	1504	0	1467	0	171	0	0	0	1	0	0	0	0	0	1	0
2796	1505	0	936	1	171	0	0	0	1	0	1	0	0	0	1	0
2797	1506	0	1463	0	171	0	0	0	1	0	0	0	0	0	1	0
2798	1507	0	366	1	171	0	0	0	0	0	0	0	0	0	1	0
2799	1508	0	123	1	186	1	0	0	0	0	0	0	0	0	1	0
2800	1509	0	362	1	186	0	0	0	1	0	0	0	0	0	1	0
2801	1510	0	846	1	186	0	0	0	1	0	1	0	0	0	1	0
2802	1511	0	880	1	186	0	0	0	1	0	1	0	0	0	1	0
2803	1512	0	124	1	186	1	0	0	1	0	0	0	0	0	1	0
2804	1513	0	1409	0	186	0	0	0	1	0	1	0	0	0	1	0
2805	1514	0	1215	1	186	0	0	0	1	0	1	0	0	0	1	0
2806	1515	0	468	1	186	0	0	0	1	1	0	0	0	0	1	0
2807	1516	0	1394	0	186	0	0	0	1	0	0	0	0	0	1	0
2808	1517	0	748	1	186	0	0	0	1	1	0	0	0	0	1	0
2809	1518	0	1374	0	186	0	0	0	1	0	1	0	0	0	1	0
2810	1519	0	1130	0	186	0	0	0	0	0	0	0	0	0	1	0
2811	1519	1130	1360	0	186	0	0	0	1	0	1	0	0	0	1	0
2812	1520	0	230	1	186	0	0	0	1	0	0	0	0	0	1	0
2813	1521	0	675	1	186	0	0	0	1	0	1	0	0	0	1	0
2814	1522	0	1041	1	186	0	0	0	1	0	1	0	0	0	1	0
2815	1523	0	1339	0	186	0	0	0	1	0	0	0	0	0	1	0
2816	1524	0	1339	0	186	0	0	0	1	0	0	0	0	0	1	0
2817	1525	0	1339	0	186	0	0	0	1	0	0	0	0	0	1	0
2818	1526	0	1339	0	186	0	0	0	1	0	0	0	0	0	1	0
2819	1527	0	1339	0	186	0	0	0	1	0	0	0	0	0	1	0
2820	1528	0	1339	0	186	0	0	0	1	0	1	0	0	0	1	0
2821	1529	0	453	1	186	0	0	0	1	0	1	0	0	0	1	0
2822	1530	0	784	1	186	0	0	0	1	0	1	0	0	0	1	0
2823	1531	0	577	1	186	0	0	0	1	0	0	0	0	0	1	0
2824	1532	0	577	1	186	0	0	0	1	0	0	0	0	0	1	0
2825	1533	0	61	1	186	0	0	0	1	0	0	0	0	0	1	0
2826	1534	0	487	1	186	0	0	0	1	0	1	0	0	0	1	0
2827	1535	0	719	1	186	0	0	0	1	0	1	0	0	0	1	0
2828	1536	0	847	1	186	0	0	0	1	0	1	0	0	0	1	0
2829	1537	0	847	1	186	0	0	0	1	0	1	0	0	0	1	0
2830	1538	0	1071	1	186	0	0	0	1	0	1	0	0	0	1	0
2831	1539	0	735	1	186	0	0	0	1	0	0	0	0	0	1	0
2832	1540	0	1276	0	186	0	0	0	1	0	0	0	0	0	1	0
2833	1541	0	1025	0	186	0	0	0	1	1	0	0	0	0	1	0
2834	1541	1025	1072	1	186	0	0	0	1	0	1	0	0	0	1	0
2835	1542	0	163	1	186	0	0	0	0	0	0	0	0	0	1	0
2836	1543	0	163	1	186	0	0	0	0	0	0	0	0	0	1	0
2837	1544	0	518	1	186	0	0	0	1	1	0	0	0	0	1	0
2838	1545	0	516	1	186	1	0	0	1	1	0	0	0	0	1	0
2839	1546	0	1047	1	186	0	0	0	1	0	1	0	0	0	1	0
2840	1547	0	97	1	186	0	0	0	1	0	1	0	0	0	1	0
2841	1548	0	146	1	186	0	0	0	1	0	0	0	0	0	1	0
2842	1549	0	689	1	186	0	0	0	1	0	1	0	0	0	1	0
2843	1550	0	572	1	186	0	0	0	1	1	0	0	0	0	1	0
2844	1551	0	771	1	186	0	0	0	1	0	1	0	0	0	1	0
2845	1552	0	662	1	186	0	0	0	1	1	0	0	0	0	1	0
2846	1553	0	601	1	186	0	0	0	1	1	0	0	0	0	1	0
2847	1554	0	367	1	186	0	0	0	1	0	0	0	0	0	1	0
2848	1555	0	360	1	186	0	0	0	1	0	1	0	0	0	1	0
2849	1556	0	479	1	186	0	0	0	1	0	1	0	0	0	1	0
2850	1557	0	855	1	186	0	0	0	1	1	0	0	0	0	1	0
2851	1558	0	47	1	186	0	0	0	0	0	0	0	0	0	1	0
2852	1559	0	368	1	186	0	0	0	1	0	1	0	0	0	1	0
2853	1560	0	570	1	186	0	0	0	1	1	0	0	0	0	1	0
2854	1561	0	1117	0	186	0	0	0	1	0	1	0	0	0	1	0
2855	1562	0	598	1	186	0	0	0	0	0	0	0	0	0	1	0
2856	1563	0	878	0	186	0	0	0	1	1	0	0	0	0	1	0
2857	1563	878	1108	0	186	0	0	0	1	0	1	0	0	0	1	0
2858	1564	0	734	1	186	0	0	0	1	0	1	0	0	0	1	0
2859	1565	0	556	1	186	0	0	0	1	0	1	0	0	0	1	0
2860	1566	0	557	1	186	0	0	0	1	0	1	0	0	0	1	0
2861	1567	0	168	1	177	0	0	0	1	0	0	0	0	0	1	0
2862	1568	0	841	1	177	0	0	0	1	1	0	0	0	0	1	0
2863	1569	0	537	1	177	0	0	0	1	0	0	0	0	0	1	0
2864	1570	0	869	1	177	0	0	0	0	0	0	0	0	0	1	0
2865	1571	0	604	1	177	0	0	0	1	1	0	0	0	0	1	0
2866	1572	0	1040	0	177	0	0	0	1	0	1	0	0	0	1	0
2867	1573	0	1033	0	177	0	0	0	1	1	0	0	0	0	1	0
2868	1574	0	794	0	177	0	0	0	1	1	0	0	0	0	1	0
2869	1574	794	1024	0	177	0	0	0	1	0	1	0	0	0	1	0
2870	1575	0	782	1	177	0	0	0	1	1	0	0	0	0	1	0
2871	1576	0	775	1	177	0	0	0	1	1	0	0	0	0	1	0
2872	1577	0	1010	0	177	0	0	0	0	0	0	0	0	0	1	0
2873	1578	0	432	1	177	0	0	0	1	0	1	0	0	0	1	0
2874	1579	0	738	0	177	0	0	0	1	1	0	0	0	0	1	0
2875	1579	738	968	0	177	0	0	0	1	0	1	0	0	0	1	0
2876	1580	0	152	1	177	0	0	0	1	0	0	0	0	0	1	0
2877	1581	0	931	0	177	0	0	0	1	1	0	0	0	0	1	0
2878	1582	0	643	1	177	0	0	0	1	0	1	0	0	0	1	0
2879	1583	0	104	1	177	0	0	0	1	0	0	0	0	0	1	0
2880	1584	0	323	1	177	0	0	0	1	0	0	0	0	0	1	0
2881	1585	0	912	0	177	0	0	0	1	0	1	0	0	0	1	0
2882	1586	0	905	0	177	0	0	0	0	0	0	0	0	0	1	0
2883	1587	0	903	0	177	0	0	0	0	0	0	0	0	0	1	0
2884	1588	0	898	0	177	0	0	0	1	0	1	0	0	0	1	0
2885	1589	0	499	1	177	0	0	0	1	0	1	0	0	0	1	0
2886	1590	0	661	0	177	0	0	0	1	1	0	0	0	0	1	0
2887	1590	661	891	0	177	0	0	0	1	0	1	0	0	0	1	0
2888	1591	0	654	0	177	0	0	0	1	1	0	0	0	0	1	0
2889	1591	654	884	0	177	0	0	0	1	0	1	0	0	0	1	0
2890	1592	0	648	0	177	0	0	0	1	1	0	0	0	0	1	0
2891	1592	648	878	0	177	0	0	0	1	0	1	0	0	0	1	0
2892	1593	0	145	1	177	1	0	0	1	0	0	0	0	0	1	0
2893	1594	0	276	1	177	0	0	0	1	1	0	0	0	0	1	0
2894	1595	0	334	1	177	0	0	0	1	0	0	0	0	0	1	0
2895	1596	0	507	1	177	0	0	0	1	0	0	0	0	0	1	0
2896	1597	0	875	0	177	0	0	0	1	0	1	0	0	0	1	0
2897	1598	0	875	0	177	0	0	0	1	0	1	0	0	0	1	0
2898	1599	0	140	1	177	0	0	0	1	0	0	0	0	0	1	0
2899	1600	0	835	0	177	0	0	0	1	0	1	0	0	0	1	0
2900	1601	0	83	1	177	0	0	0	0	0	0	0	0	0	1	0
2901	1602	0	83	1	177	0	0	0	0	0	0	0	0	0	1	0
2902	1603	0	358	1	177	0	0	0	1	0	1	0	0	0	1	0
2903	1604	0	586	1	177	0	0	0	1	0	1	0	0	0	1	0
2904	1605	0	561	1	177	0	0	0	1	1	0	0	0	0	1	0
2905	1606	0	264	1	177	0	0	0	0	0	0	0	0	0	1	0
2906	1607	0	798	0	177	0	0	0	1	0	1	0	0	0	1	0
2907	1608	0	70	1	177	0	0	0	1	0	0	0	0	0	1	0
2908	1609	0	526	0	177	0	0	0	1	1	0	0	0	0	1	0
2909	1609	526	756	0	177	0	0	0	1	0	1	0	0	0	1	0
2910	1610	0	745	0	177	0	0	0	1	0	1	0	0	0	1	0
2911	1611	0	514	0	177	0	0	0	1	1	0	0	0	0	1	0
2912	1611	514	744	0	177	0	0	0	1	0	1	0	0	0	1	0
2913	1612	0	744	0	177	0	0	0	1	0	1	0	0	0	1	0
2914	1613	0	744	0	177	0	0	0	1	0	1	0	0	0	1	0
2915	1614	0	742	0	177	0	0	0	1	0	0	0	0	0	1	0
2916	1615	0	509	0	177	0	0	0	1	1	0	0	0	0	1	0
2917	1615	509	739	0	177	0	0	0	1	0	1	0	0	0	1	0
2918	1616	0	737	0	177	0	0	0	1	0	1	0	0	0	1	0
2919	1617	0	737	0	177	0	0	0	1	0	1	0	0	0	1	0
2920	1618	0	735	0	177	0	0	0	1	0	1	0	0	0	1	0
2921	1619	0	732	0	177	0	0	0	1	0	1	0	0	0	1	0
2922	1620	0	216	1	177	0	0	0	1	0	0	0	0	0	1	0
2923	1621	0	503	1	196	0	0	0	1	0	1	0	0	0	1	0
2924	1622	0	693	0	196	0	0	0	1	0	1	0	0	0	1	0
2925	1623	0	675	0	196	0	0	0	0	0	0	0	0	0	1	0
2926	1624	0	314	1	196	0	0	0	1	0	1	0	0	0	1	0
2927	1625	0	435	1	196	0	0	0	1	1	0	0	0	0	1	0
2928	1626	0	667	0	196	0	0	0	1	0	1	0	0	0	1	0
2929	1627	0	667	0	196	0	0	0	1	0	1	0	0	0	1	0
2930	1628	0	662	0	196	0	0	0	1	0	1	0	0	0	1	0
2931	1629	0	35	1	196	0	0	0	0	0	0	0	0	0	1	0
2932	1630	0	132	1	196	0	0	0	0	0	0	0	0	0	1	0
2933	1631	0	653	0	196	0	0	0	0	0	0	0	0	0	1	0
2934	1632	0	416	1	196	0	0	0	1	1	0	0	0	0	1	0
2935	1633	0	495	1	196	0	0	0	1	0	0	0	0	0	1	0
2936	1634	0	416	0	196	0	0	0	1	1	0	0	0	0	1	0
2937	1634	416	646	0	196	0	0	0	1	0	1	0	0	0	1	0
2938	1635	0	416	0	196	0	0	0	1	1	0	0	0	0	1	0
2939	1635	416	646	0	196	0	0	0	1	0	1	0	0	0	1	0
2940	1636	0	407	1	196	0	0	0	1	1	0	0	0	0	1	0
2941	1637	0	408	0	196	0	0	0	1	1	0	0	0	0	1	0
2942	1637	408	638	0	196	0	0	0	1	0	1	0	0	0	1	0
2943	1638	0	632	0	196	0	0	0	1	0	1	0	0	0	1	0
2944	1639	0	624	0	196	0	0	0	1	0	1	0	0	0	1	0
2945	1640	0	250	1	196	0	0	0	1	0	0	0	0	0	1	0
2946	1641	0	244	1	196	0	0	0	0	0	0	0	0	0	1	0
2947	1642	0	367	0	196	0	0	0	1	1	0	0	0	0	1	0
2948	1642	367	597	0	196	0	0	0	1	0	1	0	0	0	1	0
2949	1643	0	583	0	196	0	0	0	1	0	1	0	0	0	1	0
2950	1644	0	440	1	196	0	0	0	0	0	0	0	0	0	1	0
2951	1645	0	576	0	196	0	0	0	1	0	1	0	0	0	1	0
2952	1646	0	576	0	196	0	0	0	0	0	0	0	0	0	1	0
2953	1647	0	195	1	196	0	0	0	1	0	1	0	0	0	1	0
2954	1648	0	548	0	196	0	0	0	0	0	0	0	0	0	1	0
2955	1649	0	540	0	196	0	0	0	1	0	1	0	0	0	1	0
2956	1650	0	297	0	196	0	0	0	1	1	0	0	0	0	1	0
2957	1650	297	527	0	196	0	0	0	1	0	1	0	0	0	1	0
2958	1651	0	295	0	196	0	0	0	1	1	0	0	0	0	1	0
2959	1651	295	525	0	196	0	0	0	1	0	1	0	0	0	1	0
2960	1652	0	295	0	196	0	0	0	1	1	0	0	0	0	1	0
2961	1652	295	525	0	196	0	0	0	1	0	1	0	0	0	1	0
2962	1653	0	252	1	196	0	0	0	1	0	0	0	0	0	1	0
2963	1654	0	522	0	196	0	0	0	1	0	1	0	0	0	1	0
2964	1655	0	288	0	196	0	0	0	1	1	0	0	0	0	1	0
2965	1655	288	518	0	196	0	0	0	1	0	1	0	0	0	1	0
2966	1656	0	518	0	196	0	0	0	1	0	1	0	0	0	1	0
2967	1657	0	518	0	196	0	0	0	1	0	1	0	0	0	1	0
2968	1658	0	283	0	196	0	0	0	1	1	0	0	0	0	1	0
2969	1658	283	513	0	196	0	0	0	1	0	1	0	0	0	1	0
2970	1659	0	283	0	196	0	0	0	1	1	0	0	0	0	1	0
2971	1659	283	513	0	196	0	0	0	1	0	1	0	0	0	1	0
2972	1660	0	283	0	196	0	0	0	1	1	0	0	0	0	1	0
2973	1660	283	513	0	196	0	0	0	1	0	1	0	0	0	1	0
2974	1661	0	513	0	196	0	0	0	1	0	1	0	0	0	1	0
2975	1662	0	143	1	196	0	0	0	0	0	0	0	0	0	1	0
2976	1663	0	240	0	196	0	0	0	1	1	0	0	0	0	1	0
2977	1663	240	470	0	196	0	0	0	1	0	1	0	0	0	1	0
2978	1664	0	470	0	196	0	0	0	1	0	1	0	0	0	1	0
2979	1665	0	452	0	196	0	0	0	1	0	1	0	0	0	1	0
2980	1666	0	452	0	196	0	0	0	1	0	1	0	0	0	1	0
2981	1667	0	445	0	196	0	0	0	1	0	1	0	0	0	1	0
2982	1668	0	206	0	196	0	0	0	1	1	0	0	0	0	1	0
2983	1668	206	436	0	196	0	0	0	1	0	1	0	0	0	1	0
2984	1669	0	429	0	196	0	0	0	1	0	1	0	0	0	1	0
2985	1670	0	192	1	196	0	0	0	1	0	1	0	0	0	1	0
2986	1671	0	409	0	196	0	0	0	1	0	1	0	0	0	1	0
2987	1672	0	401	0	196	1	0	0	1	1	0	0	0	0	1	0
2988	1673	0	215	1	196	1	0	0	1	0	0	0	0	0	1	0
2989	1674	0	164	0	196	0	0	0	1	0	0	0	0	0	1	0
2990	1674	164	394	0	196	0	0	0	1	0	1	0	0	0	1	0
2991	1675	0	164	0	196	0	0	0	1	0	0	0	0	0	1	0
2992	1675	164	394	0	196	0	0	0	1	0	1	0	0	0	1	0
2993	1676	0	394	0	196	0	0	0	1	1	0	0	0	0	1	0
2994	1677	0	394	0	196	0	0	0	1	0	1	0	0	0	1	0
2995	1678	0	394	0	196	0	0	0	1	0	1	0	0	0	1	0
2996	1679	0	155	0	196	1	0	0	1	0	0	0	0	0	1	0
2997	1679	155	385	0	196	1	0	0	1	0	1	0	0	0	1	0
2998	1680	0	385	0	196	0	0	0	0	0	0	0	0	0	1	0
2999	1681	0	176	1	196	0	0	0	0	0	0	0	0	0	1	0
3000	1682	0	151	0	196	0	0	0	1	0	0	0	0	0	1	0
3001	1682	151	381	0	196	0	0	0	1	0	1	0	0	0	1	0
